App,Package,Start Time,Duration,Filename
"System",,"ago 27, 2018 @ 07:53:20 PM","7 min 25 sec",""

Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",
379973,0,379974,0,
380074,0,380074,0,
380175,0,380175,0,
380276,0,380276,0,
380376,0,380376,0,
380476,0,380477,0,
380577,0,380578,0,
380678,0,380678,0,
380780,0,380780,0,
380879,0,380881,0,
380980,0,380981,0,
381082,0,381083,0,
381183,0,381183,0,
381283,0,381284,0,
381384,0,381385,0,
381485,0,381488,0,
381586,0,381586,0,
381686,0,381687,0,
381787,0,381787,0,
381887,0,381888,0,
381988,0,381989,0,
382089,0,382090,0,
382189,0,382190,0,
382290,0,382290,0,
382391,0,382391,0,
382492,0,382492,0,
382592,0,382593,0,
382693,0,382694,0,
382793,0,382794,0,
382894,0,382895,0,
382995,0,382998,0,
383096,0,383098,0,
383198,0,383199,0,
383299,0,383299,0,
383399,0,383400,0,
383500,0,383500,0,
383600,0,383601,0,
383701,0,383702,0,
383803,0,383804,0,
383903,0,383904,0,
384004,0,384005,0,
384105,0,384106,0,
384206,0,384207,0,
384307,0,384307,0,
384408,0,384408,0,
384509,0,384509,0,
384609,0,384610,0,
384710,0,384710,0,
384811,0,384811,0,
384912,0,384913,0,
385014,0,385015,0,
385113,0,385113,0,
385214,0,385215,0,
385314,0,385315,0,
385415,0,385416,0,
385517,0,385518,0,
385617,0,385617,0,
385717,0,385718,0,
385818,0,385818,0,
385918,0,385919,0,
386020,0,386020,0,
386120,0,386120,0,
386220,0,386221,0,
386321,0,386321,0,
386422,0,386423,0,
386522,0,386523,0,
386623,0,386624,0,
386674,0,386674,0,
386774,0,386775,0,
386876,0,386876,0,
386979,0,386983,0,
387077,0,387080,0,
387181,0,387183,0,
387280,0,387281,0,
387381,0,387382,0,
387482,0,387482,0,
387582,0,387583,0,
387683,0,387683,0,
387784,0,387784,0,
387884,0,387885,0,
387985,0,387985,0,
388085,0,388086,0,
388186,0,388186,0,
388287,0,388288,0,
388387,0,388388,0,
388488,0,388488,0,
388589,0,388590,0,
388691,0,388692,0,
388791,0,388791,0,
388892,0,388892,0,
388992,0,388993,0,
389092,0,389093,0,
389193,0,389193,0,
389294,0,389294,0,
389394,0,389395,0,
389495,0,389496,0,
389599,0,389601,0,
389697,0,389698,0,
389798,0,389799,0,
389899,0,389899,0,
390000,0,390001,0,
390101,0,390101,0,
390202,0,390202,0,
390302,0,390303,0,
390403,0,390404,0,
390505,0,390507,0,
390604,0,390605,0,
390705,0,390706,0,
390807,0,390808,0,
390907,0,390908,0,
391009,0,391009,0,
391109,0,391110,0,
391210,0,391210,0,
391311,0,391312,0,
391411,0,391412,0,
391512,0,391512,0,
391613,0,391614,0,
391716,0,391717,0,
391814,0,391815,0,
391917,0,391917,0,
392017,0,392018,0,
392118,0,392119,0,
392220,0,392221,0,
392320,0,392321,0,
392421,0,392421,0,
392522,0,392523,0,
392624,0,392624,0,
392723,0,392724,0,
392824,0,392825,0,
392925,0,392926,0,
393026,0,393027,0,
393126,0,393127,0,
393227,0,393227,0,
393327,0,393328,0,
393428,0,393429,0,
393529,0,393530,0,
393630,0,393630,0,
393730,0,393731,0,
393831,0,393832,0,
393932,0,393933,0,
394032,0,394032,0,
394133,0,394134,0,
394233,0,394233,0,
394334,0,394334,0,
394435,0,394435,0,
394536,0,394537,0,
394636,0,394637,0,
394737,0,394737,0,
394838,0,394840,0,
394940,0,394941,0,
395041,0,395041,0,
395141,0,395142,0,
395242,0,395243,0,
395343,0,395344,0,
395444,0,395444,0,
395544,0,395544,0,
395645,0,395647,0,
395746,0,395749,0,
395847,0,395848,0,
395948,0,395950,0,
396049,0,396050,0,
396149,0,396150,0,
396249,0,396250,0,
396350,0,396350,0,
396451,0,396452,0,
396553,0,396555,0,
396653,0,396653,0,
396753,0,396754,0,
396854,0,396855,0,
396955,0,396956,0,
397061,0,397065,0,
397112,0,397113,0,
397212,0,397212,0,
397313,0,397314,0,
397414,0,397415,0,
397515,0,397515,0,
397615,0,397617,0,
397716,0,397718,0,
397817,0,397818,0,
397917,0,397917,0,
398017,0,398018,0,
398118,0,398119,0,
398219,0,398219,0,
398319,0,398320,0,
398421,0,398421,0,
398520,0,398521,0,
398621,0,398621,0,
398721,0,398722,0,
398822,0,398822,0,
398923,0,398923,0,
399023,0,399023,0,
399124,0,399125,0,
399224,0,399225,0,
399324,0,399325,0,
399425,0,399425,0,
399525,0,399526,0,
399626,0,399627,0,
399727,0,399727,0,
399827,0,399828,0,
399929,0,399930,0,
400029,0,400030,0,
400131,0,400136,0,
400230,0,400231,0,
400331,0,400332,0,
400432,0,400433,0,
400532,0,400533,0,
400633,0,400634,0,
400734,0,400734,0,
400834,0,400835,0,
400935,0,400937,0,
401036,0,401037,0,
401136,0,401137,0,
401237,0,401238,0,
401339,0,401341,0,
401439,0,401440,0,
401540,0,401540,0,
401640,0,401641,0,
401741,0,401741,0,
401842,0,401843,0,
401942,0,401943,0,
402043,0,402044,0,
402143,0,402144,0,
402244,0,402244,0,
402344,0,402345,0,
402445,0,402445,0,
402547,0,402548,0,
402648,0,402650,0,
402748,0,402749,0,
402850,0,402851,0,
402949,0,402950,0,
403050,0,403050,0,
403150,0,403151,0,
403250,0,403251,0,
403351,0,403351,0,
403451,0,403452,0,
403552,0,403553,0,
403653,0,403654,0,
403753,0,403754,0,
403854,0,403854,0,
403954,0,403955,0,
404055,0,404055,0,
404155,0,404156,0,
404256,0,404256,0,
404356,0,404356,0,
404457,0,404457,0,
404557,0,404558,0,
404658,0,404659,0,
404759,0,404760,0,
404860,0,404860,0,
404960,0,404960,0,
405060,0,405061,0,
405161,0,405161,0,
405266,0,405268,0,
405364,0,405366,0,
405463,0,405464,0,
405564,0,405565,0,
405665,0,405666,0,
405765,0,405766,0,
405866,0,405867,0,
405968,0,405968,0,
406068,0,406069,0,
406169,0,406169,0,
406269,0,406270,0,
406370,0,406371,0,
406470,0,406471,0,
406570,0,406571,0,
406672,0,406673,0,
406772,0,406772,0,
406872,0,406873,0,
406973,0,406974,0,
407074,0,407074,0,
407174,0,407175,0,
407275,0,407276,0,
407376,0,407376,0,
407476,0,407477,0,
407577,0,407578,0,
407678,0,407678,0,
407779,0,407779,0,
407879,0,407880,0,
407980,0,407981,0,
408081,0,408082,0,
408182,0,408183,0,
408283,0,408283,0,
408385,0,408389,0,
408485,0,408486,0,
408586,0,408586,0,
408687,0,408688,0,
408787,0,408788,0,
408888,0,408888,0,
408990,0,408990,0,
409091,0,409091,0,
409191,0,409192,0,
409292,0,409292,0,
409392,0,409392,0,
409493,0,409494,0,
409594,0,409596,0,
409698,0,409699,0,
409797,0,409797,0,
409897,0,409898,0,
409997,0,409998,0,
410100,0,410101,0,
410201,0,410202,0,
410304,0,410305,0,
410404,0,410404,0,
410504,0,410505,0,
410605,0,410605,0,
410706,0,410707,0,
410806,0,410807,0,
410907,0,410908,0,
411008,0,411009,0,
411059,0,411059,0,
411159,0,411161,0,
411259,0,411260,0,
411360,0,411360,0,
411460,0,411461,0,
411560,0,411562,0,
411711,0,411712,0,
411812,0,411814,0,
411912,0,411913,0,
412014,0,412015,0,
412114,0,412115,0,
412215,0,412217,0,
412266,0,412266,0,
412366,0,412366,0,
412467,0,412468,0,
412567,0,412568,0,
412668,0,412668,0,
412769,0,412769,0,
412869,0,412870,0,
412970,0,412971,0,
413071,0,413071,0,
413172,0,413173,0,
413273,0,413273,0,
413373,0,413374,0,
413474,0,413475,0,
413575,0,413576,0,
413676,0,413676,0,
413776,0,413777,0,
413879,0,413880,0,
413978,0,413979,0,
414078,0,414079,0,
414180,0,414180,0,
414280,0,414281,0,
414383,0,414384,0,
414482,0,414483,0,
414583,0,414584,0,
414684,0,414685,0,
414785,0,414786,0,
414886,0,414886,0,
414987,0,414988,0,
415087,0,415087,0,
415188,0,415188,0,
415289,0,415290,0,
415390,0,415391,0,
415490,0,415491,0,
415590,0,415591,0,
415691,0,415692,0,
415792,0,415793,0,
415892,0,415893,0,
415993,0,415993,0,
416094,0,416094,0,
416194,0,416195,0,
416296,0,416297,0,
416395,0,416396,0,
416498,0,416499,0,
416600,0,416601,0,
416701,0,416702,0,
416803,0,416804,0,
416904,0,416905,0,
417004,0,417005,0,
417105,0,417106,0,
417205,0,417206,0,
417306,0,417307,0,
417407,0,417408,0,
417508,0,417509,0,
417610,0,417611,0,
417712,0,417716,0,
417812,0,417813,0,
417913,0,417914,0,
418015,0,418016,0,
418116,0,418116,0,
418217,0,418217,0,
418319,0,418320,0,
418418,0,418419,0,
418519,0,418520,0,
418619,0,418620,0,
418719,0,418720,0,
418820,0,418821,0,
418921,0,418922,0,
419022,0,419023,0,
419123,0,419124,0,
419224,0,419224,0,
419324,0,419325,0,
419425,0,419425,0,
419526,0,419526,0,
419626,0,419627,0,
419727,0,419728,0,
419828,0,419828,0,
419928,0,419929,0,
420029,0,420030,0,
420131,0,420132,0,
420231,0,420232,0,
420334,0,420335,0,
420440,0,420440,0,
420541,0,420541,0,
420641,0,420641,0,
420742,0,420742,0,
420842,0,420843,0,
420943,0,420945,0,
421043,0,421044,0,
421144,0,421144,0,
421244,0,421245,0,
421346,0,421346,0,
421445,0,421446,0,
421546,0,421546,0,
421647,0,421648,0,
421749,0,421750,0,
421850,0,421851,0,
421950,0,421951,0,
422051,0,422052,0,
422152,0,422152,0,
422252,0,422252,0,
422352,0,422353,0,
422453,0,422453,0,
422553,0,422554,0,
422653,0,422654,0,
422754,0,422754,0,
422854,0,422854,0,
422954,0,422954,0,
423054,0,423055,0,
423155,0,423155,0,
423255,0,423255,0,
423355,0,423356,0,
423455,0,423456,0,
423556,0,423556,0,
423656,0,423657,0,
423757,0,423758,0,
423857,0,423858,0,
423958,0,423959,0,
424058,0,424058,0,
424158,0,424159,0,
424258,0,424259,0,
424359,0,424359,0,
424459,0,424460,0,
424559,0,424560,0,
424660,0,424660,0,
424761,0,424761,0,
424861,0,424862,0,
424962,0,424963,0,
425063,0,425063,0,
425164,0,425164,0,
425268,0,425270,0,
425368,0,425376,0,
425468,0,425469,0,
425568,0,425569,0,
425669,0,425670,0,
425771,0,425771,0,
425872,0,425874,0,
425973,0,425974,0,
426074,0,426074,0,
426174,0,426175,0,
426275,0,426276,0,
426376,0,426377,0,
426477,0,426477,0,
426578,0,426578,0,
426679,0,426679,0,
426780,0,426781,0,
426880,0,426881,0,
426982,0,426982,0,
427082,0,427083,0,
427183,0,427184,0,
427284,0,427284,0,
427385,0,427388,0,
427486,0,427489,0,
427586,0,427587,0,
427686,0,427687,0,
427787,0,427788,0,
427888,0,427889,0,
427989,0,427990,0,
428039,0,428040,0,
428140,0,428141,0,
428240,0,428241,0,
428341,0,428341,0,
428441,0,428442,0,
428542,0,428543,0,
428643,0,428644,0,
428744,0,428744,0,
428844,0,428845,0,
428945,0,428946,0,
429048,0,429049,0,
429148,0,429148,0,
429248,0,429248,0,
429352,0,429353,0,
429450,0,429452,0,
429552,0,429553,0,
429653,0,429653,0,
429754,0,429754,0,
429854,0,429855,0,
429955,0,429956,0,
430056,0,430057,0,
430157,0,430158,0,
430259,0,430259,0,
430360,0,430360,0,
430460,0,430461,0,
430563,0,430567,0,
430663,0,430665,0,
430764,0,430765,0,
430865,0,430866,0,
430965,0,430966,0,
431067,0,431067,0,
431167,0,431168,0,
431268,0,431269,0,
431369,0,431369,0,
431470,0,431471,0,
431571,0,431572,0,
431672,0,431672,0,
431773,0,431773,0,
431874,0,431874,0,
431975,0,431976,0,
432076,0,432076,0,
432177,0,432177,0,
432278,0,432279,0,
432380,0,432381,0,
432481,0,432482,0,
432582,0,432584,0,
432684,0,432684,0,
432784,0,432785,0,
432885,0,432886,0,
432986,0,432987,0,
433088,0,433088,0,
433189,0,433190,0,
433289,0,433290,0,
433390,0,433391,0,
433491,0,433491,0,
433592,0,433593,0,
433693,0,433694,0,
433794,0,433795,0,
433895,0,433895,0,
433996,0,433997,0,
434097,0,434099,0,
434198,0,434198,0,
434301,0,434302,0,
434400,0,434401,0,
434500,0,434501,0,
434602,0,434603,0,
434703,0,434703,0,
434803,0,434804,0,
434904,0,434905,0,
435006,0,435006,0,
435106,0,435107,0,
435207,0,435208,0,
435308,0,435310,0,
435410,0,435410,0,
435511,0,435511,0,
435612,0,435613,0,
435712,0,435713,0,
435813,0,435814,0,
435914,0,435915,0,
436015,0,436016,0,
436116,0,436117,0,
436217,0,436217,0,
436318,0,436319,0,
436419,0,436420,0,
436519,0,436520,0,
436623,0,436623,0,
436723,0,436724,0,
436824,0,436825,0,
436925,0,436927,0,
437026,0,437027,0,
437127,0,437127,0,
437228,0,437229,0,
437330,0,437332,0,
437430,0,437431,0,
437531,0,437532,0,
437633,0,437634,0,
437733,0,437733,0,
437834,0,437834,0,
437935,0,437936,0,
438036,0,438037,0,
438137,0,438138,0,
438239,0,438240,0,
438339,0,438340,0,
438440,0,438441,0,
438541,0,438542,0,
438642,0,438643,0,
438743,0,438744,0,
438844,0,438845,0,
438894,0,438895,0,
438995,0,438998,0,
439097,0,439098,0,
439198,0,439198,0,
439298,0,439298,0,
439400,0,439400,0,
439504,0,439505,0,
439605,0,439606,0,
439705,0,439706,0,
439806,0,439806,0,
439907,0,439908,0,
440008,0,440008,0,
440109,0,440109,0,
440210,0,440210,0,
440311,0,440311,0,
440412,0,440412,0,
440512,0,440513,0,
440614,0,440615,0,
440714,0,440715,0,
440815,0,440817,0,
440917,0,440918,0,
441017,0,441018,0,
441118,0,441119,0,
441219,0,441220,0,
441320,0,441321,0,
441421,0,441422,0,
441522,0,441523,0,
441623,0,441624,0,
441723,0,441724,0,
441824,0,441825,0,
441925,0,441926,0,
442026,0,442027,0,
442127,0,442128,0,
442228,0,442229,0,
442329,0,442329,0,
442430,0,442431,0,
442531,0,442532,0,
442633,0,442634,0,
442733,0,442734,0,
442833,0,442834,0,
442934,0,442935,0,
443035,0,443037,0,
443136,0,443137,0,
443237,0,443237,0,
443338,0,443339,0,
443438,0,443439,0,
443539,0,443540,0,
443640,0,443641,0,
443741,0,443741,0,
443842,0,443842,0,
443943,0,443944,0,
444043,0,444044,0,
444144,0,444145,0,
444245,0,444246,0,
444346,0,444347,0,
444447,0,444448,0,
444548,0,444549,0,
444649,0,444650,0,
444750,0,444750,0,
444850,0,444851,0,
444951,0,444952,0,
445052,0,445054,0,
445154,0,445155,0,
445254,0,445256,0,
445356,0,445357,0,
,,,,

System Statistics:
Sensor Id,Name,Type,Average
400,"GPU Frequency",GPU Frequency [KHz],0.0
401,"GPU Load",GPU Load [%],0.0


